,ano,mes,variavel,media,min,max,desvio
0,1991,1,Ia,"0,003026765037",0,"2,240325866","0,0475772426"
1,1991,2,Ia,"15,50626434",0,"74,61873638","15,18095589"
2,1991,3,Ia,"4,038778318",0,"47,89915966","7,75691094"
3,1991,4,Ia,"0,4875207547",0,"19,1904048","1,879451976"
4,1991,5,Ia,"10,44873517",0,"47,81783681","6,16610872"
5,1991,6,Ia,0,0,0,0
6,1991,7,Ia,"17,28982369",0,"44,65811966","9,22698471"
7,1991,8,Ia,"17,32703159",0,"111,9453925","16,54257564"
8,1991,9,Ia,"3,770926614",0,"49,77908689","6,070312596"
9,1991,10,Ia,"0,5946375778",0,"36,21867882","2,913273325"
10,1991,11,Ia,"5,942590993",0,"47,05882353","5,426330116"
11,1991,12,Ia,0,0,0,0
12,1992,1,Ia,"5,336396142",0,"26,19692864","5,614886881"
13,1992,2,Ia,"0,000008576439518",0,"1,862630966","0,0206815959"
14,1992,3,Ia,0,0,0,0
15,1992,4,Ia,"3,056643318",0,"25,39184953","5,59148551"
16,1992,5,Ia,0,0,0,0
17,1992,6,Ia,"4,226410185",0,"32,59259259","6,427557743"
18,1992,7,Ia,"0,007235670984",0,"14,39588689","0,3096157816"
19,1992,8,Ia,"1,945537049",0,"73,41040462","4,731257924"
20,1992,9,Ia,"0,001008047049",0,"5,254237288","0,08979073537"
21,1992,10,Ia,"1,178521539",0,"16,0987074","2,799175674"
22,1992,11,Ia,"7,790490435",0,"27,29211087","3,713190254"
23,1992,12,Ia,"28,12090856","8,684863524","56,73400673","8,628269339"
24,1993,1,Ia,0,0,0,0
25,1993,2,Ia,"2,256579819",0,"37,86279683","3,557019247"
26,1993,3,Ia,0,0,0,0
27,1993,4,Ia,"2,388542064",0,"54,63258786","4,756647776"
28,1993,5,Ia,0,0,0,0
29,1993,6,Ia,0,0,0,0
30,1993,7,Ia,"0,01362029837",0,"13,72997712","0,4097349751"
31,1993,8,Ia,"21,68744343","4,228571429","63,12292359","7,656704368"
32,1993,9,Ia,0,0,0,0
33,1993,10,Ia,0,0,0,0
34,1993,11,Ia,"0,9513071562",0,"11,27753304","2,187772356"
35,1993,12,Ia,"0,01878328947",0,"6,921029281","0,2660427191"
36,1994,1,Ia,"0,01869410067",0,"29,66804979","0,5909230368"
37,1994,2,Ia,0,0,0,0
38,1994,3,Ia,"10,0290462",0,"39,95271868","5,783320227"
39,1994,4,Ia,"0,09980163757",0,"16,91792295","1,016643906"
40,1994,5,Ia,"0,02712392494",0,"15,67010309","0,5248252438"
41,1994,6,Ia,0,0,0,0
42,1994,7,Ia,"7,41045911",0,"65,58044807","9,501855271"
43,1994,8,Ia,"35,96009422","0,1089324619","120,4918033","16,32800333"
44,1994,9,Ia,"18,75477124",0,"131,9484241","32,58150754"
45,1994,10,Ia,0,0,0,0
46,1994,11,Ia,"16,25583305",0,"77,71023303","13,88828444"
47,1994,12,Ia,0,0,0,0
